Brand,Model,Color,Fuel,Kilometers,Trasmission,Price,Gov,Car Age,Kilometers Group
24.0,259.0,1.0,0.0,8.0,0.0,850.0,72.0,2.0,5.0
30.0,208.0,0.0,0.0,1.0,0.0,1350.0,100.0,2.0,0.0
13.0,41.0,9.0,0.0,23.0,2.0,42.0,104.0,14.0,20.0
13.0,41.0,5.0,1.0,0.0,2.0,47.0,21.0,32.0,0.0
33.0,397.0,1.0,0.0,24.0,2.0,290.0,13.0,4.0,20.0
15.0,561.0,9.0,0.0,10.0,2.0,90.0,78.0,16.0,10.0
1.0,273.0,1.0,0.0,18.0,0.0,247.0,42.0,13.0,15.0
0.0,770.0,20.0,0.0,12.0,0.0,210.0,30.0,11.0,10.0
1.0,163.0,22.0,0.0,20.0,0.0,250.0,48.0,6.0,20.0
1.0,163.0,17.0,0.0,10.0,0.0,310.0,47.0,5.0,10.0
19.0,401.0,9.0,0.0,10.0,0.0,750.0,72.0,8.0,10.0
1.0,571.0,1.0,0.0,16.0,2.0,270.0,97.0,13.0,15.0
24.0,259.0,9.0,0.0,0.0,0.0,55.0,91.0,39.0,0.0
14.0,228.0,20.0,0.0,14.0,0.0,570.0,75.0,8.0,10.0
8.0,822.0,19.0,0.0,10.0,0.0,602.0,1.0,2.0,10.0
0.0,327.0,5.0,0.0,0.0,0.0,370.0,94.0,11.0,0.0
9.0,613.0,1.0,0.0,5.0,0.0,780.0,62.0,5.0,5.0
44.0,790.0,5.0,0.0,10.0,0.0,450.0,19.0,5.0,10.0
2.0,682.0,0.0,0.0,0.0,2.0,97.0,75.0,22.0,0.0
5.0,811.0,17.0,0.0,8.0,0.0,700.0,75.0,4.0,5.0
24.0,259.0,1.0,0.0,10.0,0.0,700.0,57.0,3.0,10.0
8.0,87.0,0.0,0.0,6.0,0.0,500.0,19.0,2.0,5.0
5.0,811.0,0.0,0.0,5.0,0.0,725.0,75.0,4.0,5.0
8.0,641.0,9.0,0.0,17.0,0.0,600.0,75.0,4.0,15.0
0.0,340.0,1.0,0.0,0.0,2.0,66.0,19.0,29.0,0.0
0.0,142.0,16.0,0.0,3.0,0.0,450.0,75.0,12.0,0.0
2.0,16.0,17.0,0.0,0.0,2.0,30.0,37.0,46.0,0.0
25.0,673.0,6.0,0.0,13.0,0.0,280.0,75.0,12.0,10.0
0.0,140.0,23.0,0.0,24.0,2.0,70.0,100.0,24.0,20.0
14.0,590.0,20.0,0.0,15.0,0.0,425.0,75.0,6.0,15.0
25.0,669.0,15.0,0.0,5.0,0.0,500.0,1.0,3.0,5.0
1.0,163.0,22.0,0.0,10.0,0.0,245.0,12.0,10.0,10.0
1.0,592.0,19.0,0.0,0.0,2.0,85.0,30.0,16.0,0.0
14.0,635.0,9.0,0.0,20.0,0.0,450.0,19.0,10.0,20.0
3.0,99.0,1.0,0.0,16.0,0.0,900.0,1.0,11.0,15.0
13.0,417.0,5.0,0.0,8.0,2.0,240.0,100.0,4.0,5.0
15.0,561.0,9.0,0.0,20.0,0.0,140.0,39.0,22.0,20.0
9.0,702.0,14.0,0.0,9.0,0.0,333.0,46.0,5.0,5.0
20.0,452.0,9.0,0.0,9.0,2.0,105.0,35.0,8.0,5.0
0.0,323.0,13.0,0.0,16.0,0.0,435.0,48.0,4.0,15.0
26.0,346.0,15.0,0.0,8.0,2.0,249.0,30.0,4.0,5.0
13.0,41.0,4.0,0.0,0.0,2.0,50.0,8.0,15.0,0.0
6.0,188.0,0.0,0.0,4.0,0.0,1630.0,8.0,2.0,0.0
26.0,346.0,6.0,0.0,6.0,0.0,245.0,19.0,6.0,5.0
18.0,128.0,1.0,0.0,11.0,2.0,120.0,96.0,12.0,10.0
1.0,592.0,9.0,1.0,2.0,2.0,580.0,12.0,1.0,0.0
2.0,601.0,1.0,0.0,2.0,2.0,90.0,8.0,20.0,0.0
5.0,488.0,2.0,0.0,22.0,2.0,195.0,46.0,16.0,20.0
9.0,702.0,0.0,0.0,6.0,0.0,350.0,1.0,3.0,5.0
14.0,590.0,9.0,0.0,2.0,0.0,440.0,1.0,8.0,0.0
15.0,528.0,5.0,0.0,19.0,0.0,75.0,19.0,23.0,15.0
15.0,494.0,6.0,0.0,18.0,2.0,115.0,7.0,24.0,15.0
25.0,503.0,2.0,0.0,5.0,0.0,350.0,18.0,1.0,5.0
29.0,241.0,0.0,0.0,9.0,0.0,760.0,74.0,10.0,5.0
14.0,681.0,0.0,0.0,15.0,0.0,135.0,19.0,24.0,15.0
24.0,259.0,0.0,0.0,18.0,2.0,129.0,19.0,24.0,15.0
6.0,377.0,1.0,0.0,7.0,0.0,1750.0,75.0,3.0,5.0
6.0,188.0,0.0,0.0,12.0,0.0,1350.0,62.0,8.0,10.0
24.0,176.0,11.0,0.0,1.0,0.0,570.0,100.0,1.0,0.0
2.0,680.0,5.0,0.0,0.0,2.0,60.0,37.0,30.0,0.0
9.0,613.0,24.0,0.0,8.0,0.0,800.0,100.0,4.0,5.0
2.0,680.0,16.0,0.0,0.0,2.0,58.0,21.0,30.0,0.0
0.0,749.0,9.0,0.0,9.0,0.0,915.0,48.0,6.0,5.0
45.0,711.0,9.0,0.0,10.0,0.0,500.0,57.0,4.0,10.0
15.0,560.0,9.0,0.0,38.0,2.0,110.0,16.0,26.0,35.0
12.0,154.0,5.0,0.0,14.0,0.0,330.0,81.0,3.0,10.0
0.0,770.0,9.0,0.0,40.0,2.0,140.0,19.0,12.0,40.0
10.0,48.0,1.0,0.0,10.0,0.0,55.0,7.0,40.0,10.0
3.0,68.0,1.0,0.0,23.0,0.0,450.0,51.0,14.0,20.0
6.0,28.0,9.0,0.0,0.0,0.0,110.0,81.0,40.0,0.0
46.0,604.0,9.0,0.0,15.0,2.0,145.0,72.0,5.0,15.0
1.0,163.0,22.0,0.0,3.0,2.0,350.0,19.0,9.0,0.0
9.0,702.0,0.0,0.0,2.0,0.0,475.0,1.0,1.0,0.0
14.0,235.0,25.0,0.0,18.0,0.0,315.0,74.0,13.0,15.0
11.0,563.0,0.0,0.0,13.0,2.0,235.0,8.0,16.0,10.0
28.0,94.0,14.0,0.0,20.0,2.0,48.0,8.0,45.0,20.0
0.0,142.0,6.0,0.0,8.0,2.0,275.0,8.0,12.0,5.0
9.0,702.0,14.0,0.0,2.0,0.0,445.0,105.0,1.0,0.0
47.0,49.0,5.0,0.0,27.0,2.0,65.0,87.0,47.0,25.0
8.0,87.0,0.0,0.0,6.0,0.0,550.0,75.0,1.0,5.0
4.0,447.0,15.0,0.0,15.0,0.0,790.0,92.0,5.0,15.0
9.0,702.0,6.0,0.0,5.0,0.0,375.0,100.0,5.0,5.0
21.0,390.0,0.0,0.0,20.0,0.0,180.0,7.0,16.0,20.0
1.0,571.0,0.0,0.0,31.0,2.0,170.0,82.0,16.0,30.0
0.0,142.0,1.0,0.0,19.0,0.0,275.0,8.0,11.0,15.0
5.0,487.0,14.0,0.0,18.0,0.0,350.0,16.0,12.0,15.0
4.0,262.0,1.0,0.0,18.0,2.0,135.0,81.0,16.0,15.0
5.0,488.0,18.0,0.0,27.0,0.0,260.0,8.0,15.0,25.0
2.0,680.0,9.0,0.0,0.0,2.0,48.0,48.0,24.0,0.0
19.0,407.0,9.0,0.0,20.0,0.0,480.0,19.0,13.0,20.0
29.0,241.0,17.0,0.0,33.0,0.0,170.0,72.0,30.0,30.0
0.0,448.0,1.0,2.0,0.0,0.0,1700.0,8.0,0.0,0.0
0.0,770.0,1.0,0.0,25.0,2.0,160.0,12.0,15.0,25.0
24.0,259.0,6.0,0.0,7.0,0.0,790.0,47.0,3.0,5.0
25.0,503.0,1.0,0.0,8.0,0.0,315.0,30.0,6.0,5.0
48.0,148.0,19.0,0.0,2.0,2.0,280.0,19.0,1.0,0.0
9.0,702.0,0.0,0.0,9.0,0.0,340.0,30.0,3.0,5.0
15.0,561.0,1.0,0.0,14.0,2.0,160.0,78.0,20.0,10.0
28.0,59.0,0.0,0.0,11.0,0.0,520.0,19.0,8.0,10.0
8.0,104.0,22.0,0.0,8.0,0.0,650.0,48.0,2.0,5.0
25.0,531.0,2.0,0.0,4.0,0.0,630.0,47.0,2.0,0.0
14.0,590.0,0.0,0.0,13.0,0.0,220.0,19.0,15.0,10.0
34.0,328.0,2.0,0.0,33.0,2.0,140.0,46.0,8.0,30.0
14.0,228.0,13.0,0.0,12.0,0.0,450.0,64.0,10.0,10.0
2.0,12.0,15.0,0.0,9.0,2.0,32.0,52.0,39.0,5.0
15.0,561.0,5.0,0.0,23.0,2.0,165.0,64.0,18.0,20.0
1.0,551.0,1.0,0.0,21.0,2.0,185.0,46.0,8.0,20.0
38.0,479.0,1.0,0.0,22.0,0.0,600.0,6.0,8.0,20.0
41.0,423.0,1.0,0.0,0.0,0.0,900.0,100.0,1.0,0.0
4.0,447.0,0.0,0.0,12.0,0.0,870.0,19.0,6.0,10.0
34.0,328.0,0.0,0.0,33.0,2.0,160.0,47.0,7.0,30.0
13.0,19.0,1.0,0.0,6.0,2.0,60.0,34.0,17.0,5.0
0.0,770.0,9.0,0.0,7.0,2.0,95.0,46.0,16.0,5.0
16.0,238.0,0.0,0.0,10.0,0.0,55.0,19.0,33.0,10.0
0.0,322.0,21.0,0.0,25.0,0.0,180.0,23.0,16.0,25.0
28.0,79.0,9.0,0.0,20.0,2.0,100.0,105.0,42.0,20.0
6.0,188.0,22.0,0.0,2.0,0.0,2390.0,19.0,1.0,0.0
24.0,176.0,2.0,0.0,0.0,0.0,685.0,34.0,1.0,0.0
14.0,635.0,2.0,0.0,11.0,2.0,190.0,70.0,17.0,10.0
24.0,259.0,9.0,0.0,5.0,0.0,1100.0,78.0,2.0,5.0
17.0,739.0,1.0,0.0,17.0,0.0,390.0,19.0,7.0,15.0
8.0,76.0,0.0,0.0,12.0,0.0,345.0,8.0,4.0,10.0
4.0,447.0,0.0,0.0,8.0,0.0,630.0,62.0,8.0,5.0
6.0,188.0,1.0,0.0,8.0,0.0,600.0,47.0,14.0,5.0
22.0,706.0,15.0,0.0,0.0,0.0,425.0,22.0,1.0,0.0
24.0,815.0,5.0,0.0,20.0,0.0,480.0,74.0,7.0,20.0
27.0,799.0,5.0,0.0,0.0,0.0,40.0,75.0,36.0,0.0
1.0,521.0,2.0,0.0,3.0,0.0,1050.0,46.0,2.0,0.0
14.0,367.0,9.0,0.0,16.0,0.0,350.0,8.0,12.0,15.0
0.0,324.0,1.0,0.0,8.0,0.0,650.0,102.0,2.0,5.0
22.0,766.0,9.0,0.0,5.0,2.0,140.0,34.0,9.0,5.0
1.0,163.0,16.0,0.0,15.0,2.0,160.0,11.0,15.0,15.0
9.0,702.0,1.0,0.0,30.0,0.0,260.0,19.0,10.0,30.0
4.0,416.0,9.0,0.0,0.0,0.0,1100.0,48.0,2.0,0.0
6.0,189.0,0.0,0.0,13.0,0.0,700.0,92.0,15.0,10.0
2.0,680.0,1.0,0.0,7.0,2.0,72.0,19.0,15.0,5.0
18.0,135.0,1.0,0.0,13.0,0.0,150.0,14.0,15.0,10.0
17.0,152.0,1.0,0.0,0.0,0.0,830.0,100.0,2.0,0.0
5.0,320.0,1.0,0.0,5.0,0.0,925.0,99.0,2.0,5.0
8.0,822.0,0.0,0.0,0.0,0.0,790.0,48.0,1.0,0.0
9.0,702.0,15.0,0.0,30.0,0.0,190.0,25.0,19.0,30.0
15.0,491.0,1.0,0.0,10.0,2.0,120.0,105.0,22.0,10.0
2.0,680.0,5.0,0.0,0.0,2.0,65.0,30.0,26.0,0.0
22.0,706.0,0.0,0.0,2.0,2.0,375.0,1.0,1.0,0.0
12.0,729.0,19.0,0.0,6.0,0.0,400.0,19.0,4.0,5.0
14.0,235.0,22.0,0.0,10.0,0.0,650.0,1.0,7.0,10.0
14.0,600.0,23.0,0.0,0.0,2.0,75.0,0.0,24.0,0.0
0.0,142.0,0.0,0.0,8.0,0.0,510.0,95.0,4.0,5.0
19.0,403.0,0.0,0.0,24.0,2.0,88.0,1.0,38.0,20.0
1.0,490.0,22.0,0.0,18.0,2.0,225.0,8.0,7.0,15.0
15.0,561.0,26.0,0.0,20.0,2.0,130.0,64.0,20.0,20.0
4.0,262.0,17.0,0.0,18.0,2.0,110.0,32.0,25.0,15.0
5.0,487.0,9.0,0.0,18.0,0.0,430.0,78.0,7.0,15.0
12.0,154.0,9.0,0.0,19.0,2.0,300.0,99.0,3.0,15.0
1.0,490.0,1.0,0.0,11.0,2.0,235.0,62.0,6.0,10.0
25.0,668.0,22.0,0.0,8.0,0.0,375.0,97.0,4.0,5.0
2.0,589.0,1.0,0.0,0.0,2.0,96.0,78.0,19.0,0.0
49.0,624.0,0.0,0.0,12.0,0.0,1500.0,106.0,13.0,10.0
18.0,242.0,5.0,0.0,11.0,2.0,65.0,47.0,15.0,10.0
10.0,57.0,22.0,0.0,22.0,0.0,270.0,3.0,15.0,20.0
0.0,157.0,4.0,0.0,17.0,2.0,75.0,73.0,25.0,15.0
22.0,243.0,0.0,0.0,21.0,0.0,310.0,78.0,8.0,20.0
0.0,326.0,22.0,0.0,13.0,0.0,550.0,8.0,2.0,10.0
13.0,39.0,9.0,0.0,10.0,2.0,40.0,51.0,34.0,10.0
25.0,288.0,19.0,0.0,12.0,0.0,525.0,78.0,5.0,10.0
25.0,531.0,19.0,0.0,0.0,2.0,80.0,0.0,24.0,0.0
9.0,702.0,24.0,0.0,15.0,0.0,315.0,8.0,9.0,15.0
0.0,770.0,0.0,0.0,15.0,2.0,200.0,73.0,11.0,15.0
1.0,571.0,0.0,1.0,26.0,2.0,180.0,8.0,17.0,25.0
1.0,571.0,16.0,0.0,18.0,0.0,260.0,19.0,12.0,15.0
8.0,104.0,9.0,0.0,4.0,0.0,800.0,19.0,1.0,0.0
3.0,5.0,0.0,0.0,16.0,0.0,480.0,57.0,13.0,15.0
12.0,154.0,22.0,0.0,13.0,2.0,240.0,19.0,3.0,10.0
14.0,635.0,4.0,0.0,8.0,0.0,380.0,75.0,9.0,5.0
28.0,79.0,0.0,0.0,17.0,2.0,80.0,82.0,24.0,15.0
1.0,226.0,5.0,0.0,8.0,0.0,715.0,1.0,2.0,5.0
2.0,680.0,9.0,0.0,15.0,2.0,65.0,37.0,14.0,15.0
19.0,581.0,1.0,0.0,27.0,2.0,85.0,19.0,19.0,25.0
2.0,682.0,1.0,0.0,20.0,2.0,70.0,19.0,21.0,20.0
11.0,353.0,0.0,0.0,14.0,0.0,410.0,1.0,13.0,10.0
1.0,571.0,1.0,0.0,9.0,0.0,400.0,19.0,2.0,5.0
11.0,564.0,0.0,0.0,13.0,2.0,235.0,8.0,16.0,10.0
33.0,73.0,1.0,0.0,2.0,2.0,375.0,8.0,1.0,0.0
4.0,262.0,9.0,0.0,7.0,0.0,550.0,75.0,5.0,5.0
39.0,512.0,20.0,0.0,18.0,2.0,280.0,35.0,4.0,15.0
14.0,696.0,20.0,0.0,13.0,0.0,600.0,32.0,11.0,10.0
24.0,198.0,5.0,0.0,4.0,0.0,980.0,19.0,2.0,0.0
8.0,104.0,5.0,0.0,1.0,0.0,870.0,100.0,1.0,0.0
5.0,487.0,9.0,0.0,40.0,0.0,380.0,78.0,9.0,40.0
18.0,726.0,2.0,0.0,11.0,2.0,220.0,78.0,13.0,10.0
2.0,13.0,9.0,0.0,0.0,2.0,23.0,1.0,44.0,0.0
2.0,15.0,4.0,0.0,0.0,2.0,30.0,20.0,42.0,0.0
2.0,717.0,16.0,0.0,21.0,2.0,65.0,19.0,26.0,20.0
8.0,87.0,2.0,0.0,7.0,0.0,500.0,92.0,3.0,5.0
30.0,206.0,0.0,0.0,14.0,0.0,585.0,62.0,7.0,10.0
9.0,702.0,0.0,0.0,9.0,0.0,320.0,46.0,4.0,5.0
9.0,702.0,0.0,0.0,9.0,0.0,310.0,30.0,4.0,5.0
3.0,84.0,19.0,0.0,0.0,0.0,3200.0,93.0,0.0,0.0
1.0,571.0,6.0,0.0,17.0,2.0,210.0,19.0,15.0,15.0
22.0,766.0,9.0,0.0,27.0,2.0,45.0,74.0,29.0,25.0
26.0,346.0,0.0,0.0,3.0,2.0,210.0,46.0,2.0,0.0
5.0,486.0,19.0,0.0,29.0,2.0,137.0,64.0,25.0,25.0
5.0,487.0,22.0,0.0,10.0,0.0,475.0,19.0,5.0,10.0
20.0,169.0,0.0,0.0,14.0,2.0,165.0,96.0,12.0,10.0
12.0,728.0,17.0,0.0,18.0,0.0,320.0,66.0,5.0,15.0
50.0,467.0,9.0,1.0,7.0,2.0,220.0,79.0,3.0,5.0
25.0,531.0,9.0,0.0,20.0,0.0,400.0,19.0,8.0,20.0
1.0,571.0,0.0,0.0,13.0,0.0,300.0,97.0,4.0,10.0
19.0,594.0,1.0,0.0,10.0,2.0,175.0,19.0,18.0,10.0
2.0,360.0,9.0,0.0,0.0,2.0,60.0,8.0,18.0,0.0
2.0,680.0,17.0,0.0,0.0,2.0,50.0,12.0,27.0,0.0
0.0,340.0,0.0,0.0,15.0,2.0,60.0,80.0,26.0,15.0
3.0,99.0,15.0,0.0,21.0,0.0,590.0,72.0,15.0,20.0
25.0,531.0,0.0,0.0,17.0,0.0,178.0,100.0,16.0,15.0
5.0,487.0,2.0,0.0,5.0,0.0,510.0,100.0,6.0,5.0
27.0,800.0,9.0,0.0,2.0,0.0,900.0,1.0,1.0,0.0
1.0,273.0,0.0,0.0,12.0,0.0,260.0,75.0,13.0,10.0
34.0,328.0,0.0,0.0,11.0,2.0,128.0,42.0,9.0,10.0
6.0,196.0,9.0,0.0,2.0,0.0,2350.0,78.0,3.0,0.0
15.0,561.0,0.0,0.0,20.0,2.0,128.0,96.0,24.0,20.0
9.0,702.0,5.0,0.0,2.0,2.0,375.0,19.0,0.0,0.0
3.0,102.0,0.0,0.0,0.0,0.0,3750.0,8.0,1.0,0.0
0.0,140.0,1.0,0.0,17.0,2.0,90.0,96.0,17.0,15.0
14.0,810.0,1.0,0.0,0.0,0.0,1100.0,49.0,1.0,0.0
1.0,709.0,5.0,1.0,3.0,2.0,580.0,27.0,1.0,0.0
51.0,446.0,1.0,0.0,20.0,0.0,300.0,0.0,16.0,20.0
12.0,154.0,22.0,0.0,1.0,0.0,380.0,63.0,1.0,0.0
25.0,669.0,22.0,0.0,7.0,0.0,415.0,90.0,6.0,5.0
2.0,680.0,9.0,0.0,0.0,2.0,22.0,6.0,28.0,0.0
18.0,128.0,0.0,0.0,13.0,2.0,118.0,1.0,12.0,10.0
28.0,80.0,1.0,0.0,23.0,0.0,200.0,78.0,20.0,20.0
22.0,526.0,1.0,0.0,8.0,2.0,140.0,20.0,9.0,5.0
14.0,466.0,9.0,0.0,6.0,0.0,307.0,14.0,10.0,5.0
11.0,563.0,1.0,0.0,5.0,0.0,180.0,8.0,25.0,5.0
22.0,766.0,22.0,0.0,8.0,2.0,125.0,37.0,9.0,5.0
28.0,59.0,0.0,0.0,13.0,0.0,970.0,30.0,4.0,10.0
25.0,249.0,1.0,0.0,12.0,2.0,120.0,91.0,22.0,10.0
8.0,822.0,9.0,0.0,8.0,0.0,560.0,73.0,3.0,5.0
2.0,631.0,6.0,0.0,0.0,2.0,45.0,34.0,38.0,0.0
8.0,104.0,0.0,0.0,1.0,0.0,790.0,30.0,1.0,0.0
0.0,393.0,1.0,0.0,11.0,0.0,280.0,100.0,14.0,10.0
14.0,228.0,21.0,0.0,20.0,0.0,540.0,16.0,9.0,20.0
4.0,271.0,20.0,0.0,34.0,0.0,760.0,19.0,2.0,30.0
28.0,96.0,15.0,0.0,14.0,0.0,400.0,90.0,11.0,10.0
8.0,641.0,9.0,0.0,4.0,0.0,750.0,78.0,2.0,0.0
29.0,241.0,1.0,0.0,36.0,0.0,275.0,19.0,21.0,35.0
26.0,346.0,17.0,1.0,14.0,2.0,235.0,100.0,3.0,10.0
2.0,13.0,5.0,0.0,0.0,2.0,30.0,1.0,46.0,0.0
28.0,59.0,1.0,0.0,13.0,0.0,550.0,78.0,8.0,10.0
2.0,15.0,1.0,0.0,0.0,2.0,48.0,6.0,39.0,0.0
5.0,487.0,5.0,0.0,14.0,0.0,450.0,7.0,5.0,10.0
1.0,571.0,22.0,0.0,13.0,0.0,270.0,87.0,12.0,10.0
14.0,236.0,0.0,0.0,17.0,0.0,295.0,24.0,12.0,15.0
9.0,678.0,1.0,0.0,7.0,0.0,555.0,19.0,2.0,5.0
34.0,328.0,1.0,1.0,10.0,2.0,175.0,8.0,8.0,10.0
19.0,594.0,15.0,0.0,22.0,2.0,135.0,41.0,22.0,20.0
4.0,767.0,21.0,0.0,20.0,0.0,250.0,0.0,15.0,20.0
28.0,79.0,23.0,0.0,32.0,2.0,70.0,30.0,21.0,30.0
50.0,817.0,0.0,0.0,5.0,0.0,400.0,100.0,21.0,5.0
4.0,271.0,5.0,0.0,3.0,0.0,860.0,8.0,1.0,0.0
11.0,563.0,0.0,0.0,23.0,2.0,180.0,52.0,23.0,20.0
24.0,259.0,0.0,0.0,4.0,0.0,720.0,30.0,3.0,0.0
13.0,417.0,1.0,0.0,2.0,2.0,255.0,100.0,2.0,0.0
41.0,461.0,9.0,0.0,4.0,0.0,680.0,96.0,1.0,0.0
15.0,561.0,15.0,0.0,12.0,2.0,175.0,19.0,16.0,10.0
14.0,235.0,1.0,1.0,0.0,0.0,285.0,104.0,11.0,0.0
6.0,296.0,9.0,0.0,30.0,0.0,650.0,73.0,19.0,30.0
0.0,770.0,9.0,0.0,9.0,2.0,165.0,19.0,10.0,5.0
14.0,228.0,0.0,0.0,12.0,0.0,415.0,19.0,12.0,10.0
14.0,696.0,0.0,0.0,3.0,0.0,1320.0,102.0,1.0,0.0
2.0,13.0,9.0,0.0,20.0,2.0,45.0,103.0,24.0,20.0
2.0,15.0,16.0,0.0,30.0,2.0,45.0,1.0,45.0,30.0
0.0,141.0,1.0,0.0,8.0,0.0,485.0,8.0,3.0,5.0
5.0,486.0,15.0,0.0,24.0,0.0,155.0,8.0,25.0,20.0
20.0,455.0,0.0,0.0,0.0,0.0,679.0,46.0,1.0,0.0
20.0,316.0,0.0,0.0,20.0,0.0,180.0,30.0,12.0,20.0
14.0,696.0,9.0,0.0,3.0,0.0,1050.0,72.0,2.0,0.0
0.0,141.0,5.0,0.0,10.0,0.0,400.0,72.0,3.0,10.0
24.0,429.0,9.0,1.0,23.0,2.0,310.0,35.0,24.0,20.0
52.0,600.0,0.0,0.0,13.0,2.0,100.0,30.0,14.0,10.0
3.0,98.0,2.0,0.0,4.0,0.0,2600.0,19.0,4.0,0.0
0.0,529.0,16.0,0.0,7.0,0.0,327.0,8.0,13.0,5.0
1.0,226.0,11.0,0.0,3.0,0.0,785.0,8.0,2.0,0.0
14.0,696.0,15.0,0.0,5.0,0.0,1150.0,105.0,2.0,5.0
14.0,600.0,23.0,0.0,7.0,0.0,65.0,46.0,24.0,5.0
28.0,63.0,9.0,0.0,17.0,2.0,245.0,19.0,17.0,15.0
0.0,327.0,5.0,0.0,19.0,0.0,450.0,83.0,8.0,15.0
2.0,682.0,5.0,0.0,0.0,2.0,90.0,78.0,22.0,0.0
40.0,170.0,9.0,0.0,15.0,0.0,350.0,18.0,12.0,15.0
53.0,789.0,9.0,0.0,10.0,0.0,550.0,20.0,1.0,10.0
14.0,691.0,0.0,0.0,17.0,0.0,385.0,42.0,12.0,15.0
22.0,766.0,5.0,0.0,9.0,2.0,135.0,96.0,7.0,5.0
14.0,696.0,5.0,0.0,11.0,0.0,900.0,7.0,6.0,10.0
22.0,766.0,9.0,0.0,7.0,0.0,162.0,8.0,8.0,5.0
1.0,490.0,19.0,0.0,8.0,0.0,220.0,75.0,6.0,5.0
17.0,442.0,24.0,0.0,35.0,2.0,49.0,19.0,33.0,35.0
9.0,702.0,6.0,0.0,27.0,2.0,320.0,19.0,12.0,25.0
6.0,188.0,1.0,0.0,15.0,0.0,730.0,100.0,13.0,15.0
6.0,189.0,0.0,0.0,14.0,0.0,775.0,49.0,15.0,10.0
14.0,409.0,0.0,0.0,2.0,0.0,800.0,16.0,1.0,0.0
15.0,491.0,1.0,0.0,9.0,2.0,150.0,19.0,30.0,5.0
0.0,140.0,4.0,0.0,20.0,2.0,110.0,19.0,24.0,20.0
1.0,571.0,6.0,0.0,2.0,0.0,440.0,51.0,1.0,0.0
11.0,476.0,9.0,0.0,15.0,0.0,1050.0,19.0,3.0,15.0
28.0,95.0,9.0,0.0,25.0,2.0,45.0,105.0,42.0,25.0
12.0,127.0,1.0,0.0,19.0,2.0,75.0,105.0,16.0,15.0
53.0,126.0,5.0,0.0,19.0,2.0,150.0,48.0,7.0,15.0
1.0,163.0,0.0,0.0,19.0,0.0,170.0,46.0,10.0,15.0
26.0,481.0,19.0,0.0,4.0,0.0,430.0,48.0,1.0,0.0
38.0,364.0,0.0,0.0,16.0,2.0,500.0,8.0,6.0,15.0
22.0,526.0,19.0,0.0,13.0,2.0,45.0,46.0,25.0,10.0
25.0,503.0,11.0,0.0,15.0,2.0,250.0,34.0,6.0,15.0
5.0,487.0,5.0,0.0,6.0,0.0,575.0,100.0,5.0,5.0
54.0,612.0,0.0,0.0,8.0,0.0,2300.0,92.0,9.0,5.0
19.0,406.0,2.0,0.0,20.0,2.0,225.0,37.0,17.0,20.0
8.0,87.0,6.0,0.0,7.0,0.0,585.0,19.0,1.0,5.0
1.0,571.0,19.0,1.0,2.0,0.0,500.0,78.0,0.0,0.0
25.0,227.0,2.0,0.0,12.0,0.0,435.0,47.0,7.0,10.0
1.0,551.0,5.0,0.0,7.0,2.0,290.0,83.0,2.0,5.0
17.0,442.0,9.0,0.0,0.0,0.0,910.0,49.0,1.0,0.0
0.0,140.0,19.0,0.0,29.0,2.0,102.0,36.0,28.0,25.0
5.0,319.0,5.0,0.0,6.0,0.0,875.0,42.0,5.0,5.0
9.0,702.0,4.0,0.0,2.0,2.0,380.0,1.0,0.0,0.0
1.0,571.0,2.0,0.0,13.0,0.0,420.0,91.0,2.0,10.0
26.0,346.0,5.0,0.0,21.0,2.0,250.0,46.0,3.0,20.0
5.0,488.0,1.0,0.0,12.0,0.0,400.0,97.0,12.0,10.0
3.0,68.0,9.0,0.0,10.0,0.0,1000.0,7.0,8.0,10.0
16.0,661.0,20.0,0.0,22.0,0.0,135.0,46.0,23.0,20.0
0.0,322.0,0.0,0.0,29.0,0.0,235.0,51.0,21.0,25.0
2.0,736.0,22.0,0.0,3.0,0.0,650.0,19.0,1.0,0.0
13.0,417.0,15.0,0.0,30.0,2.0,160.0,1.0,8.0,30.0
18.0,135.0,9.0,1.0,0.0,2.0,85.0,19.0,12.0,0.0
0.0,324.0,19.0,0.0,1.0,0.0,890.0,46.0,2.0,0.0
9.0,678.0,1.0,0.0,14.0,0.0,350.0,46.0,7.0,10.0
26.0,481.0,1.0,0.0,0.0,0.0,395.0,24.0,1.0,0.0
14.0,223.0,20.0,0.0,14.0,0.0,415.0,28.0,13.0,10.0
26.0,346.0,9.0,0.0,15.0,2.0,200.0,0.0,7.0,15.0
9.0,702.0,14.0,0.0,20.0,0.0,300.0,0.0,8.0,20.0
1.0,273.0,22.0,0.0,18.0,0.0,280.0,70.0,12.0,15.0
1.0,490.0,17.0,0.0,12.0,2.0,190.0,84.0,9.0,10.0
24.0,259.0,9.0,0.0,2.0,0.0,820.0,46.0,1.0,0.0
19.0,593.0,1.0,0.0,9.0,2.0,90.0,99.0,19.0,5.0
22.0,243.0,1.0,0.0,4.0,0.0,580.0,100.0,1.0,0.0
41.0,423.0,2.0,0.0,1.0,0.0,1000.0,19.0,1.0,0.0
0.0,751.0,9.0,0.0,4.0,0.0,1350.0,19.0,1.0,0.0
3.0,72.0,0.0,0.0,0.0,0.0,3000.0,47.0,0.0,0.0
49.0,625.0,0.0,0.0,9.0,0.0,3650.0,47.0,7.0,5.0
14.0,681.0,0.0,0.0,0.0,2.0,90.0,97.0,25.0,0.0
